% ======================================================
% L-Bracket Method of Moments Solution
% ======================================================
% Frequency: 2000 MHz
% Wavelength: 0.149898 m
% Segments: N=668 (334 horiz + 334 vert)
% Transmitter: (25.0000, 25.0000) m
%
% Solver: SSOR with hierarchical omega
%   omega = 1.0000
%   iterations = 1515
%   convergence = 9.89e-10
%   time = 4.51 seconds
% ======================================================
% Format: (real, imaginary) current coefficients
% ======================================================
( 1.31298996e-04, 6.62051727e-06)
( 1.27622826e-04, 6.42454629e-06)
( 1.23686449e-04, 6.21428707e-06)
( 1.19497231e-04, 5.98995783e-06)
( 1.15063039e-04, 5.75180143e-06)
( 1.10392230e-04, 5.50008555e-06)
( 1.05493635e-04, 5.23510280e-06)
( 1.00376538e-04, 4.95717079e-06)
( 9.50506643e-05, 4.66663225e-06)
( 8.95261601e-05, 4.36385508e-06)
( 8.38135728e-05, 4.04923237e-06)
( 7.79238317e-05, 3.72318241e-06)
( 7.18682272e-05, 3.38614866e-06)
( 6.56583895e-05, 3.03859968e-06)
( 5.93062662e-05, 2.68102903e-06)
( 5.28240992e-05, 2.31395514e-06)
( 4.62244018e-05, 1.93792111e-06)
( 3.95199344e-05, 1.55349451e-06)
( 3.27236794e-05, 1.16126709e-06)
( 2.58488170e-05, 7.61854434e-07)
( 1.89086987e-05, 3.55895643e-07)
( 1.19168220e-05,-5.59471388e-08)
( 4.88680387e-06,-4.72989192e-07)
(-2.16764594e-06,-8.94523763e-07)
(-9.23275164e-06,-1.31982266e-06)
(-1.62946985e-05,-1.74813694e-06)
(-2.33396600e-05,-2.17869759e-06)
(-3.03538252e-05,-2.61071638e-06)
(-3.73234259e-05,-3.04338664e-06)
(-4.42347641e-05,-3.47588427e-06)
(-5.10742392e-05,-3.90736866e-06)
(-5.78283751e-05,-4.33698381e-06)
(-6.44838468e-05,-4.76385941e-06)
(-7.10275077e-05,-5.18711207e-06)
(-7.74464154e-05,-5.60584658e-06)
(-8.37278581e-05,-6.01915723e-06)
(-8.98593800e-05,-6.42612927e-06)
(-9.58288067e-05,-6.82584032e-06)
(-1.01624270e-04,-7.21736196e-06)
(-1.07234231e-04,-7.59976130e-06)
(-1.12647506e-04,-7.97210268e-06)
(-1.17853287e-04,-8.33344939e-06)
(-1.22841163e-04,-8.68286546e-06)
(-1.27601146e-04,-9.01941753e-06)
(-1.32123688e-04,-9.34217671e-06)
(-1.36399699e-04,-9.65022060e-06)
(-1.40420573e-04,-9.94263523e-06)
(-1.44178196e-04,-1.02185171e-05)
(-1.47664973e-04,-1.04769755e-05)
(-1.50873837e-04,-1.07171341e-05)
(-1.53798267e-04,-1.09381338e-05)
(-1.56432300e-04,-1.11391343e-05)
(-1.58770546e-04,-1.13193168e-05)
(-1.60808199e-04,-1.14778857e-05)
(-1.62541046e-04,-1.16140713e-05)
(-1.63965478e-04,-1.17271320e-05)
(-1.65078498e-04,-1.18163561e-05)
(-1.65877725e-04,-1.18810645e-05)
(-1.66361404e-04,-1.19206128e-05)
(-1.66528407e-04,-1.19343933e-05)
(-1.66378239e-04,-1.19218375e-05)
(-1.65911034e-04,-1.18824180e-05)
(-1.65127563e-04,-1.18156506e-05)
(-1.64029229e-04,-1.17210965e-05)
(-1.62618063e-04,-1.15983643e-05)
(-1.60896725e-04,-1.14471117e-05)
(-1.58868498e-04,-1.12670477e-05)
(-1.56537278e-04,-1.10579341e-05)
(-1.53907572e-04,-1.08195877e-05)
(-1.50984486e-04,-1.05518811e-05)
(-1.47773717e-04,-1.02547452e-05)
(-1.44281542e-04,-9.92816985e-06)
(-1.40514802e-04,-9.57220565e-06)
(-1.36480894e-04,-9.18696496e-06)
(-1.32187753e-04,-8.77262301e-06)
(-1.27643835e-04,-8.32941891e-06)
(-1.22858103e-04,-7.85765641e-06)
(-1.17840009e-04,-7.35770465e-06)
(-1.12599472e-04,-6.82999864e-06)
(-1.07146860e-04,-6.27503970e-06)
(-1.01492969e-04,-5.69339567e-06)
(-9.56489991e-05,-5.08570099e-06)
(-8.96265349e-05,-4.45265664e-06)
(-8.34375190e-05,-3.79502985e-06)
(-7.70942288e-05,-3.11365371e-06)
(-7.06092511e-05,-2.40942654e-06)
(-6.39954560e-05,-1.68331117e-06)
(-5.72659709e-05,-9.36333939e-07)
(-5.04341527e-05,-1.69583613e-07)
(-4.35135609e-05, 6.15789949e-07)
(-3.65179293e-05, 1.41857726e-06)
(-2.94611375e-05, 2.23751087e-06)
(-2.23571822e-05, 3.07126724e-06)
(-1.52201482e-05, 3.91846872e-06)
(-8.06417934e-06, 4.77768575e-06)
(-9.03448705e-07, 5.64743928e-06)
( 6.24787047e-06, 6.52620323e-06)
( 1.33756344e-05, 7.41240728e-06)
( 2.04657582e-05, 8.30443966e-06)
( 2.75042452e-05, 9.20065026e-06)
( 3.44772160e-05, 1.00993537e-05)
( 4.13709374e-05, 1.09988329e-05)
( 4.81718513e-05, 1.18973422e-05)
( 5.48666024e-05, 1.27931112e-05)
( 6.14420662e-05, 1.36843484e-05)
( 6.78853767e-05, 1.45692452e-05)
( 7.41839527e-05, 1.54459797e-05)
( 8.03255239e-05, 1.63127208e-05)
( 8.62981569e-05, 1.71676323e-05)
( 9.20902795e-05, 1.80088774e-05)
( 9.76907047e-05, 1.88346227e-05)
( 1.03088654e-04, 1.96430425e-05)
( 1.08273780e-04, 2.04323239e-05)
( 1.13236187e-04, 2.12006702e-05)
( 1.17966451e-04, 2.19463065e-05)
( 1.22455641e-04, 2.26674833e-05)
( 1.26695335e-04, 2.33624814e-05)
( 1.30677639e-04, 2.40296167e-05)
( 1.34395201e-04, 2.46672440e-05)
( 1.37841226e-04, 2.52737619e-05)
( 1.41009493e-04, 2.58476173e-05)
( 1.43894362e-04, 2.63873092e-05)
( 1.46490789e-04, 2.68913935e-05)
( 1.48794335e-04, 2.73584870e-05)
( 1.50801172e-04, 2.77872712e-05)
( 1.52508093e-04, 2.81764967e-05)
( 1.53912516e-04, 2.85249869e-05)
( 1.55012490e-04, 2.88316413e-05)
( 1.55806695e-04, 2.90954398e-05)
( 1.56294446e-04, 2.93154452e-05)
( 1.56475693e-04, 2.94908074e-05)
( 1.56351020e-04, 2.96207653e-05)
( 1.55921638e-04, 2.97046507e-05)
( 1.55189389e-04, 2.97418902e-05)
( 1.54156733e-04, 2.97320077e-05)
( 1.52826747e-04, 2.96746270e-05)
( 1.51203111e-04, 2.95694732e-05)
( 1.49290105e-04, 2.94163745e-05)
( 1.47092594e-04, 2.92152640e-05)
( 1.44616018e-04, 2.89661803e-05)
( 1.41866376e-04, 2.86692689e-05)
( 1.38850217e-04, 2.83247823e-05)
( 1.35574618e-04, 2.79330809e-05)
( 1.32047171e-04, 2.74946326e-05)
( 1.28275964e-04, 2.70100129e-05)
( 1.24269565e-04, 2.64799038e-05)
( 1.20036996e-04, 2.59050937e-05)
( 1.15587718e-04, 2.52864758e-05)
( 1.10931606e-04, 2.46250467e-05)
( 1.06078925e-04, 2.39219050e-05)
( 1.01040313e-04, 2.31782488e-05)
( 9.58267490e-05, 2.23953738e-05)
( 9.04495318e-05, 2.15746702e-05)
( 8.49202545e-05, 2.07176205e-05)
( 7.92507779e-05, 1.98257957e-05)
( 7.34532033e-05, 1.89008522e-05)
( 6.75398459e-05, 1.79445278e-05)
( 6.15232070e-05, 1.69586379e-05)
( 5.54159463e-05, 1.59450714e-05)
( 4.92308539e-05, 1.49057858e-05)
( 4.29808214e-05, 1.38428027e-05)
( 3.66788142e-05, 1.27582030e-05)
( 3.03378424e-05, 1.16541215e-05)
( 2.39709327e-05, 1.05327415e-05)
( 1.75910999e-05, 9.39628945e-06)
( 1.12113183e-05, 8.24702918e-06)
( 4.84449400e-06, 7.08725592e-06)
(-1.49656294e-06, 5.91929032e-06)
(-7.79916618e-06, 4.74547231e-06)
(-1.40507800e-05, 3.56815482e-06)
(-2.02390460e-05, 2.38969746e-06)
(-2.63518091e-05, 1.21246003e-06)
(-3.23771430e-05, 3.87960744e-08)
(-3.83033752e-05,-1.12895367e-06)
(-4.41191110e-05,-2.28846781e-06)
(-4.98132569e-05,-3.43745086e-06)
(-5.53750433e-05,-4.57363974e-06)
(-6.07940461e-05,-5.69481031e-06)
(-6.60602076e-05,-6.79878381e-06)
(-7.11638565e-05,-7.88343316e-06)
(-7.60957262e-05,-8.94668931e-06)
(-8.08469736e-05,-9.98654731e-06)
(-8.54091948e-05,-1.10010723e-05)
(-8.97744414e-05,-1.19884056e-05)
(-9.39352351e-05,-1.29467700e-05)
(-9.78845802e-05,-1.38744756e-05)
(-1.01615977e-04,-1.47699248e-05)
(-1.05123430e-04,-1.56316176e-05)
(-1.08401462e-04,-1.64581563e-05)
(-1.11445119e-04,-1.72482500e-05)
(-1.14249977e-04,-1.80007187e-05)
(-1.16812150e-04,-1.87144976e-05)
(-1.19128293e-04,-1.93886407e-05)
(-1.21195605e-04,-2.00223237e-05)
(-1.23011833e-04,-2.06148474e-05)
(-1.24575270e-04,-2.11656403e-05)
(-1.25884754e-04,-2.16742606e-05)
(-1.26939669e-04,-2.21403983e-05)
(-1.27739939e-04,-2.25638767e-05)
(-1.28286023e-04,-2.29446534e-05)
(-1.28578912e-04,-2.32828210e-05)
(-1.28620118e-04,-2.35786078e-05)
(-1.28411670e-04,-2.38323769e-05)
(-1.27956101e-04,-2.40446265e-05)
(-1.27256438e-04,-2.42159885e-05)
(-1.26316191e-04,-2.43472272e-05)
(-1.25139341e-04,-2.44392374e-05)
(-1.23730323e-04,-2.44930427e-05)
(-1.22094014e-04,-2.45097922e-05)
(-1.20235716e-04,-2.44907579e-05)
(-1.18161138e-04,-2.44373312e-05)
(-1.15876379e-04,-2.43510188e-05)
(-1.13387911e-04,-2.42334386e-05)
(-1.10702556e-04,-2.40863154e-05)
(-1.07827471e-04,-2.39114753e-05)
(-1.04770120e-04,-2.37108407e-05)
(-1.01538259e-04,-2.34864243e-05)
(-9.81399123e-05,-2.32403235e-05)
(-9.45833463e-05,-2.29747135e-05)
(-9.08770508e-05,-2.26918407e-05)
(-8.70297134e-05,-2.23940160e-05)
(-8.30501958e-05,-2.20836072e-05)
(-7.89475096e-05,-2.17630317e-05)
(-7.47307923e-05,-2.14347486e-05)
(-7.04092818e-05,-2.11012508e-05)
(-6.59922924e-05,-2.07650569e-05)
(-6.14891893e-05,-2.04287027e-05)
(-5.69093639e-05,-2.00947332e-05)
(-5.22622087e-05,-1.97656934e-05)
(-4.75570925e-05,-1.94441202e-05)
(-4.28033355e-05,-1.91325335e-05)
(-3.80101846e-05,-1.88334273e-05)
(-3.31867891e-05,-1.85492614e-05)
(-2.83421759e-05,-1.82824521e-05)
(-2.34852260e-05,-1.80353643e-05)
(-1.86246505e-05,-1.78103022e-05)
(-1.37689668e-05,-1.76095013e-05)
(-8.92647570e-06,-1.74351204e-05)
(-4.10523839e-06,-1.72892326e-05)
( 6.86946270e-07,-1.71738186e-05)
( 5.44256407e-06,-1.70907584e-05)
( 1.01544076e-05,-1.70418241e-05)
( 1.48155981e-05,-1.70286732e-05)
( 1.94196073e-05,-1.70528420e-05)
( 2.39602791e-05,-1.71157396e-05)
( 2.84318515e-05,-1.72186419e-05)
( 3.28289780e-05,-1.73626870e-05)
( 3.71467503e-05,-1.75488705e-05)
( 4.13807209e-05,-1.77780419e-05)
( 4.55269268e-05,-1.80509011e-05)
( 4.95819137e-05,-1.83679969e-05)
( 5.35427625e-05,-1.87297249e-05)
( 5.74071171e-05,-1.91363279e-05)
( 6.11732152e-05,-1.95878964e-05)
( 6.48399218e-05,-2.00843714e-05)
( 6.84067674e-05,-2.06255477e-05)
( 7.18739912e-05,-2.12110802e-05)
( 7.52425911e-05,-2.18404912e-05)
( 7.85143820e-05,-2.25131814e-05)
( 8.16920655e-05,-2.32284431e-05)
( 8.47793125e-05,-2.39854775e-05)
( 8.77808645e-05,-2.47834170e-05)
( 9.07026561e-05,-2.56213525e-05)
( 9.35519684e-05,-2.64983689e-05)
( 9.63376190e-05,-2.74135897e-05)
( 9.90702029e-05,-2.83662335e-05)
( 1.01762399e-04,-2.93556875e-05)
( 1.04429367e-04,-3.03816019e-05)
( 1.07089261e-04,-3.14440141e-05)
( 1.09763916e-04,-3.25435132e-05)
( 1.12479755e-04,-3.36814619e-05)
( 1.15269041e-04,-3.48602989e-05)
( 1.18171594e-04,-3.60839611e-05)
( 1.21237225e-04,-3.73584828e-05)
( 1.24529248e-04,-3.86928663e-05)
( 1.28129679e-04,-4.01003824e-05)
( 1.32147178e-04,-4.16005683e-05)
( 1.36729581e-04,-4.32224118e-05)
( 1.42084546e-04,-4.50096345e-05)
( 1.48515269e-04,-4.70299127e-05)
( 1.56486211e-04,-4.93919825e-05)
( 1.66753761e-04,-5.22799200e-05)
( 1.80653780e-04,-5.60291656e-05)
( 2.00823460e-04,-6.13187602e-05)
( 2.33572853e-04,-6.98080150e-05)
( 2.93718519e-04,-8.54271294e-05)
( 6.39860839e-04,-1.78482922e-04)
( 1.48666883e-06, 2.13519724e-06)
( 9.21330285e-06, 1.64378220e-06)
( 1.61023678e-05, 1.81041579e-06)
( 2.29145015e-05, 2.03676674e-06)
( 2.96528558e-05, 2.29421767e-06)
( 3.63179298e-05, 2.56646575e-06)
( 4.29027365e-05, 2.84590838e-06)
( 4.93976043e-05, 3.12822583e-06)
( 5.57916914e-05, 3.41064519e-06)
( 6.20736407e-05, 3.69121085e-06)
( 6.82319012e-05, 3.96843960e-06)
( 7.42549072e-05, 4.24114154e-06)
( 8.01311879e-05, 4.50832002e-06)
( 8.58494418e-05, 4.76911260e-06)
( 9.13985906e-05, 5.02275444e-06)
( 9.67678221e-05, 5.26855479e-06)
( 1.01946625e-04, 5.50588140e-06)
( 1.06924820e-04, 5.73414991e-06)
( 1.11692584e-04, 5.95281643e-06)
( 1.16240477e-04, 6.16137231e-06)
( 1.20559466e-04, 6.35934037e-06)
( 1.24640937e-04, 6.54627217e-06)
( 1.28476726e-04, 6.72174599e-06)
( 1.32059127e-04, 6.88536534e-06)
( 1.35380913e-04, 7.03675785e-06)
( 1.38435351e-04, 7.17557450e-06)
( 1.41216217e-04, 7.30148898e-06)
( 1.43717806e-04, 7.41419729e-06)
( 1.45934949e-04, 7.51341746e-06)
( 1.47863019e-04, 7.59888931e-06)
( 1.49497944e-04, 7.67037437e-06)
( 1.50836215e-04, 7.72765581e-06)
( 1.51874896e-04, 7.77053842e-06)
( 1.52611624e-04, 7.79884869e-06)
( 1.53044623e-04, 7.81243485e-06)
( 1.53172701e-04, 7.81116697e-06)
( 1.52995260e-04, 7.79493709e-06)
( 1.52512290e-04, 7.76365938e-06)
( 1.51724380e-04, 7.71727024e-06)
( 1.50632706e-04, 7.65572855e-06)
( 1.49239041e-04, 7.57901577e-06)
( 1.47545745e-04, 7.48713619e-06)
( 1.45555764e-04, 7.38011707e-06)
( 1.43272625e-04, 7.25800888e-06)
( 1.40700430e-04, 7.12088548e-06)
( 1.37843848e-04, 6.96884432e-06)
( 1.34708110e-04, 6.80200663e-06)
( 1.31298996e-04, 6.62051762e-06)
( 1.27622826e-04, 6.42454665e-06)
( 1.23686449e-04, 6.21428744e-06)
( 1.19497231e-04, 5.98995821e-06)
( 1.15063039e-04, 5.75180181e-06)
( 1.10392230e-04, 5.50008594e-06)
( 1.05493635e-04, 5.23510319e-06)
( 1.00376538e-04, 4.95717118e-06)
( 9.50506643e-05, 4.66663264e-06)
( 8.95261601e-05, 4.36385547e-06)
( 8.38135728e-05, 4.04923276e-06)
( 7.79238318e-05, 3.72318280e-06)
( 7.18682273e-05, 3.38614904e-06)
( 6.56583897e-05, 3.03860005e-06)
( 5.93062663e-05, 2.68102938e-06)
( 5.28240994e-05, 2.31395548e-06)
( 4.62244021e-05, 1.93792144e-06)
( 3.95199346e-05, 1.55349483e-06)
( 3.27236797e-05, 1.16126738e-06)
( 2.58488173e-05, 7.61854714e-07)
( 1.89086990e-05, 3.55895904e-07)
( 1.19168223e-05,-5.59468964e-08)
( 4.88680419e-06,-4.72988970e-07)
(-2.16764561e-06,-8.94523562e-07)
(-9.23275130e-06,-1.31982248e-06)
(-1.62946981e-05,-1.74813678e-06)
(-2.33396596e-05,-2.17869746e-06)
(-3.03538248e-05,-2.61071627e-06)
(-3.73234255e-05,-3.04338655e-06)
(-4.42347637e-05,-3.47588421e-06)
(-5.10742389e-05,-3.90736863e-06)
(-5.78283747e-05,-4.33698380e-06)
(-6.44838464e-05,-4.76385942e-06)
(-7.10275073e-05,-5.18711211e-06)
(-7.74464150e-05,-5.60584663e-06)
(-8.37278577e-05,-6.01915731e-06)
(-8.98593796e-05,-6.42612937e-06)
(-9.58288064e-05,-6.82584045e-06)
(-1.01624270e-04,-7.21736211e-06)
(-1.07234231e-04,-7.59976147e-06)
(-1.12647506e-04,-7.97210286e-06)
(-1.17853286e-04,-8.33344959e-06)
(-1.22841163e-04,-8.68286568e-06)
(-1.27601146e-04,-9.01941777e-06)
(-1.32123687e-04,-9.34217697e-06)
(-1.36399699e-04,-9.65022087e-06)
(-1.40420572e-04,-9.94263551e-06)
(-1.44178196e-04,-1.02185174e-05)
(-1.47664973e-04,-1.04769758e-05)
(-1.50873837e-04,-1.07171345e-05)
(-1.53798266e-04,-1.09381342e-05)
(-1.56432299e-04,-1.11391347e-05)
(-1.58770546e-04,-1.13193171e-05)
(-1.60808199e-04,-1.14778860e-05)
(-1.62541046e-04,-1.16140717e-05)
(-1.63965478e-04,-1.17271323e-05)
(-1.65078498e-04,-1.18163564e-05)
(-1.65877725e-04,-1.18810648e-05)
(-1.66361404e-04,-1.19206131e-05)
(-1.66528408e-04,-1.19343936e-05)
(-1.66378239e-04,-1.19218378e-05)
(-1.65911034e-04,-1.18824183e-05)
(-1.65127563e-04,-1.18156509e-05)
(-1.64029229e-04,-1.17210968e-05)
(-1.62618063e-04,-1.15983646e-05)
(-1.60896726e-04,-1.14471120e-05)
(-1.58868498e-04,-1.12670479e-05)
(-1.56537278e-04,-1.10579344e-05)
(-1.53907572e-04,-1.08195879e-05)
(-1.50984486e-04,-1.05518814e-05)
(-1.47773718e-04,-1.02547454e-05)
(-1.44281542e-04,-9.92817005e-06)
(-1.40514803e-04,-9.57220584e-06)
(-1.36480895e-04,-9.18696512e-06)
(-1.32187753e-04,-8.77262316e-06)
(-1.27643835e-04,-8.32941904e-06)
(-1.22858104e-04,-7.85765652e-06)
(-1.17840010e-04,-7.35770474e-06)
(-1.12599473e-04,-6.82999871e-06)
(-1.07146861e-04,-6.27503975e-06)
(-1.01492969e-04,-5.69339570e-06)
(-9.56489994e-05,-5.08570100e-06)
(-8.96265352e-05,-4.45265663e-06)
(-8.34375193e-05,-3.79502983e-06)
(-7.70942291e-05,-3.11365366e-06)
(-7.06092514e-05,-2.40942648e-06)
(-6.39954563e-05,-1.68331109e-06)
(-5.72659711e-05,-9.36333837e-07)
(-5.04341530e-05,-1.69583494e-07)
(-4.35135612e-05, 6.15790084e-07)
(-3.65179296e-05, 1.41857741e-06)
(-2.94611377e-05, 2.23751104e-06)
(-2.23571824e-05, 3.07126742e-06)
(-1.52201484e-05, 3.91846891e-06)
(-8.06417954e-06, 4.77768596e-06)
(-9.03448887e-07, 5.64743950e-06)
( 6.24787030e-06, 6.52620346e-06)
( 1.33756342e-05, 7.41240752e-06)
( 2.04657581e-05, 8.30443991e-06)
( 2.75042451e-05, 9.20065052e-06)
( 3.44772159e-05, 1.00993540e-05)
( 4.13709374e-05, 1.09988332e-05)
( 4.81718513e-05, 1.18973425e-05)
( 5.48666023e-05, 1.27931114e-05)
( 6.14420662e-05, 1.36843486e-05)
( 6.78853767e-05, 1.45692455e-05)
( 7.41839527e-05, 1.54459800e-05)
( 8.03255240e-05, 1.63127210e-05)
( 8.62981570e-05, 1.71676326e-05)
( 9.20902795e-05, 1.80088777e-05)
( 9.76907048e-05, 1.88346229e-05)
( 1.03088654e-04, 1.96430428e-05)
( 1.08273780e-04, 2.04323241e-05)
( 1.13236187e-04, 2.12006705e-05)
( 1.17966451e-04, 2.19463067e-05)
( 1.22455641e-04, 2.26674835e-05)
( 1.26695335e-04, 2.33624816e-05)
( 1.30677639e-04, 2.40296169e-05)
( 1.34395201e-04, 2.46672442e-05)
( 1.37841226e-04, 2.52737621e-05)
( 1.41009493e-04, 2.58476174e-05)
( 1.43894362e-04, 2.63873093e-05)
( 1.46490790e-04, 2.68913936e-05)
( 1.48794335e-04, 2.73584871e-05)
( 1.50801172e-04, 2.77872713e-05)
( 1.52508093e-04, 2.81764968e-05)
( 1.53912516e-04, 2.85249869e-05)
( 1.55012490e-04, 2.88316414e-05)
( 1.55806695e-04, 2.90954398e-05)
( 1.56294446e-04, 2.93154453e-05)
( 1.56475694e-04, 2.94908074e-05)
( 1.56351020e-04, 2.96207653e-05)
( 1.55921638e-04, 2.97046507e-05)
( 1.55189389e-04, 2.97418901e-05)
( 1.54156733e-04, 2.97320076e-05)
( 1.52826747e-04, 2.96746269e-05)
( 1.51203111e-04, 2.95694731e-05)
( 1.49290105e-04, 2.94163744e-05)
( 1.47092594e-04, 2.92152638e-05)
( 1.44616018e-04, 2.89661801e-05)
( 1.41866377e-04, 2.86692687e-05)
( 1.38850217e-04, 2.83247821e-05)
( 1.35574618e-04, 2.79330807e-05)
( 1.32047171e-04, 2.74946324e-05)
( 1.28275965e-04, 2.70100126e-05)
( 1.24269565e-04, 2.64799035e-05)
( 1.20036996e-04, 2.59050934e-05)
( 1.15587718e-04, 2.52864755e-05)
( 1.10931606e-04, 2.46250465e-05)
( 1.06078926e-04, 2.39219048e-05)
( 1.01040313e-04, 2.31782486e-05)
( 9.58267490e-05, 2.23953735e-05)
( 9.04495318e-05, 2.15746699e-05)
( 8.49202546e-05, 2.07176202e-05)
( 7.92507779e-05, 1.98257954e-05)
( 7.34532033e-05, 1.89008519e-05)
( 6.75398458e-05, 1.79445275e-05)
( 6.15232069e-05, 1.69586377e-05)
( 5.54159463e-05, 1.59450712e-05)
( 4.92308538e-05, 1.49057855e-05)
( 4.29808213e-05, 1.38428025e-05)
( 3.66788140e-05, 1.27582028e-05)
( 3.03378422e-05, 1.16541213e-05)
( 2.39709326e-05, 1.05327413e-05)
( 1.75910997e-05, 9.39628924e-06)
( 1.12113181e-05, 8.24702899e-06)
( 4.84449382e-06, 7.08725574e-06)
(-1.49656313e-06, 5.91929014e-06)
(-7.79916638e-06, 4.74547215e-06)
(-1.40507802e-05, 3.56815468e-06)
(-2.02390462e-05, 2.38969733e-06)
(-2.63518093e-05, 1.21245992e-06)
(-3.23771432e-05, 3.87959713e-08)
(-3.83033754e-05,-1.12895376e-06)
(-4.41191112e-05,-2.28846789e-06)
(-4.98132571e-05,-3.43745091e-06)
(-5.53750435e-05,-4.57363978e-06)
(-6.07940463e-05,-5.69481034e-06)
(-6.60602079e-05,-6.79878381e-06)
(-7.11638567e-05,-7.88343316e-06)
(-7.60957265e-05,-8.94668929e-06)
(-8.08469738e-05,-9.98654726e-06)
(-8.54091950e-05,-1.10010723e-05)
(-8.97744417e-05,-1.19884056e-05)
(-9.39352353e-05,-1.29467700e-05)
(-9.78845804e-05,-1.38744755e-05)
(-1.01615977e-04,-1.47699247e-05)
(-1.05123430e-04,-1.56316175e-05)
(-1.08401463e-04,-1.64581562e-05)
(-1.11445119e-04,-1.72482498e-05)
(-1.14249977e-04,-1.80007185e-05)
(-1.16812150e-04,-1.87144974e-05)
(-1.19128293e-04,-1.93886405e-05)
(-1.21195605e-04,-2.00223235e-05)
(-1.23011833e-04,-2.06148472e-05)
(-1.24575270e-04,-2.11656401e-05)
(-1.25884755e-04,-2.16742604e-05)
(-1.26939670e-04,-2.21403981e-05)
(-1.27739939e-04,-2.25638764e-05)
(-1.28286023e-04,-2.29446531e-05)
(-1.28578912e-04,-2.32828208e-05)
(-1.28620118e-04,-2.35786075e-05)
(-1.28411670e-04,-2.38323767e-05)
(-1.27956101e-04,-2.40446263e-05)
(-1.27256438e-04,-2.42159882e-05)
(-1.26316191e-04,-2.43472269e-05)
(-1.25139341e-04,-2.44392372e-05)
(-1.23730323e-04,-2.44930425e-05)
(-1.22094014e-04,-2.45097920e-05)
(-1.20235716e-04,-2.44907577e-05)
(-1.18161138e-04,-2.44373310e-05)
(-1.15876379e-04,-2.43510185e-05)
(-1.13387911e-04,-2.42334384e-05)
(-1.10702556e-04,-2.40863152e-05)
(-1.07827471e-04,-2.39114751e-05)
(-1.04770120e-04,-2.37108405e-05)
(-1.01538259e-04,-2.34864242e-05)
(-9.81399121e-05,-2.32403234e-05)
(-9.45833461e-05,-2.29747133e-05)
(-9.08770506e-05,-2.26918405e-05)
(-8.70297132e-05,-2.23940159e-05)
(-8.30501955e-05,-2.20836071e-05)
(-7.89475094e-05,-2.17630316e-05)
(-7.47307920e-05,-2.14347485e-05)
(-7.04092816e-05,-2.11012507e-05)
(-6.59922922e-05,-2.07650568e-05)
(-6.14891891e-05,-2.04287027e-05)
(-5.69093637e-05,-2.00947332e-05)
(-5.22622085e-05,-1.97656934e-05)
(-4.75570923e-05,-1.94441202e-05)
(-4.28033353e-05,-1.91325335e-05)
(-3.80101844e-05,-1.88334273e-05)
(-3.31867888e-05,-1.85492614e-05)
(-2.83421756e-05,-1.82824522e-05)
(-2.34852258e-05,-1.80353643e-05)
(-1.86246503e-05,-1.78103022e-05)
