% ======================================================
% L-Bracket Method of Moments Solution
% ======================================================
% Frequency: 5.800 GHz
% Wavelength: 0.051689 m
% Segments: N=1936 (968 horiz + 968 vert)
% Transmitter: (25.0000, 25.0000) m
%
% Solver: SSOR with hierarchical omega
% omega = 0.1000
% iterations = 365
% convergence = 9.94e-10
% time = 94.52 seconds
% ======================================================
% Format: (real, imaginary) current coefficients
% ======================================================
( 2.51458633e-05,-2.64080311e-05)
( 2.25214008e-05,-2.37062529e-05)
( 1.98512340e-05,-2.09584410e-05)
( 1.71406028e-05,-1.81700460e-05)
( 1.43948280e-05,-1.53465984e-05)
( 1.16193014e-05,-1.24936967e-05)
( 8.81947443e-06,-9.61699722e-06)
( 6.00084784e-06,-6.72220199e-06)
( 3.16896080e-06,-3.81504803e-06)
( 3.29379901e-07,-9.01295742e-07)
(-2.51231178e-06, 2.01328248e-06)
(-5.35052575e-06, 4.92291371e-06)
(-8.17967914e-06, 7.82183593e-06)
(-1.09942057e-05, 1.07043094e-05)
(-1.37885669e-05, 1.35646283e-05)
(-1.65572628e-05, 1.63971314e-05)
(-1.92948429e-05, 1.91962141e-05)
(-2.19959174e-05, 2.19563388e-05)
(-2.46551670e-05, 2.46720464e-05)
(-2.72673543e-05, 2.73379666e-05)
(-2.98273338e-05, 2.99488292e-05)
(-3.23300623e-05, 3.24994736e-05)
(-3.47706087e-05, 3.49848598e-05)
(-3.71441638e-05, 3.74000780e-05)
(-3.94460504e-05, 3.97403583e-05)
(-4.16717317e-05, 4.20010801e-05)
(-4.38168213e-05, 4.41777815e-05)
(-4.58770913e-05, 4.62661675e-05)
(-4.78484809e-05, 4.82621191e-05)
(-4.97271046e-05, 5.01617010e-05)
(-5.15092598e-05, 5.19611694e-05)
(-5.31914346e-05, 5.36569796e-05)
(-5.47703142e-05, 5.52457927e-05)
(-5.62427880e-05, 5.67244822e-05)
(-5.76059557e-05, 5.80901401e-05)
(-5.88571332e-05, 5.93400829e-05)
(-5.99938579e-05, 6.04718563e-05)
(-6.10138936e-05, 6.14832406e-05)
(-6.19152351e-05, 6.23722545e-05)
(-6.26961122e-05, 6.31371592e-05)
(-6.33549935e-05, 6.37764619e-05)
(-6.38905890e-05, 6.42889183e-05)
(-6.43018534e-05, 6.46735355e-05)
(-6.45879875e-05, 6.49295734e-05)
(-6.47484405e-05, 6.50565464e-05)
(-6.47829109e-05, 6.50542241e-05)
(-6.46913469e-05, 6.49226320e-05)
(-6.44739471e-05, 6.46620510e-05)
(-6.41311595e-05, 6.42730169e-05)
(-6.36636814e-05, 6.37563196e-05)
(-6.30724574e-05, 6.31130007e-05)
(-6.23586780e-05, 6.23443524e-05)
(-6.15237771e-05, 6.14519139e-05)
(-6.05694292e-05, 6.04374692e-05)
(-5.94975461e-05, 5.93030425e-05)
(-5.83102732e-05, 5.80508953e-05)
(-5.70099852e-05, 5.66835208e-05)
(-5.55992814e-05, 5.52036396e-05)
(-5.40809807e-05, 5.36141942e-05)
(-5.24581157e-05, 5.19183428e-05)
(-5.07339270e-05, 5.01194535e-05)
(-4.89118566e-05, 4.82210970e-05)
(-4.69955411e-05, 4.62270402e-05)
(-4.49888046e-05, 4.41412382e-05)
(-4.28956506e-05, 4.19678268e-05)
(-4.07202547e-05, 3.97111140e-05)
(-3.84669560e-05, 3.73755719e-05)
(-3.61402482e-05, 3.49658274e-05)
(-3.37447711e-05, 3.24866532e-05)
(-3.12853009e-05, 2.99429587e-05)
(-2.87667411e-05, 2.73397798e-05)
(-2.61941124e-05, 2.46822693e-05)
(-2.35725430e-05, 2.19756868e-05)
(-2.09072577e-05, 1.92253879e-05)
(-1.82035685e-05, 1.64368141e-05)
(-1.54668631e-05, 1.36154818e-05)
(-1.27025945e-05, 1.07669718e-05)
(-9.91627011e-06, 7.89691778e-06)
(-7.11344075e-06, 5.01099567e-06)
(-4.29968952e-06, 2.11491232e-06)
(-1.48062063e-06,-7.85605688e-07)
( 1.33815175e-06,-3.68482331e-06)
( 4.15101472e-06,-6.57700829e-06)
( 6.95236789e-06,-9.45644240e-06)
( 9.73663451e-06,-1.23174327e-05)
( 1.24982727e-05,-1.51543225e-05)
( 1.52317864e-05,-1.79615029e-05)
( 1.79317365e-05,-2.07334234e-05)
( 2.05927516e-05,-2.34646027e-05)
( 2.32095386e-05,-2.61496398e-05)
( 2.57768937e-05,-2.87832244e-05)
( 2.82897124e-05,-3.13601472e-05)
( 3.07429998e-05,-3.38753101e-05)
( 3.31318804e-05,-3.63237366e-05)
( 3.54516083e-05,-3.87005807e-05)
( 3.76975763e-05,-4.10011372e-05)
( 3.98653249e-05,-4.32208504e-05)
( 4.19505516e-05,-4.53553232e-05)
( 4.39491195e-05,-4.74003256e-05)
( 4.58570650e-05,-4.93518030e-05)
( 4.76706063e-05,-5.12058842e-05)
( 4.93861504e-05,-5.29588887e-05)
( 5.10003007e-05,-5.46073342e-05)
( 5.25098635e-05,-5.61479430e-05)
( 5.39118542e-05,-5.75776490e-05)
( 5.52035036e-05,-5.88936030e-05)
( 5.63822630e-05,-6.00931785e-05)
( 5.74458094e-05,-6.11739772e-05)
( 5.83920501e-05,-6.21338330e-05)
( 5.92191269e-05,-6.29708167e-05)
( 5.99254195e-05,-6.36832396e-05)
( 6.05095487e-05,-6.42696568e-05)
( 6.09703795e-05,-6.47288701e-05)
( 6.13070228e-05,-6.50599299e-05)
( 6.15188371e-05,-6.52621376e-05)
( 6.16054301e-05,-6.53350468e-05)
( 6.15666592e-05,-6.52784640e-05)
( 6.14026314e-05,-6.50924489e-05)
( 6.11137036e-05,-6.47773148e-05)
( 6.07004813e-05,-6.43336271e-05)
( 6.01638174e-05,-6.37622033e-05)
( 5.95048106e-05,-6.30641104e-05)
( 5.87248030e-05,-6.22406633e-05)
( 5.78253772e-05,-6.12934224e-05)
( 5.68083533e-05,-6.02241900e-05)
( 5.56757849e-05,-5.90350074e-05)
( 5.44299551e-05,-5.77281504e-05)
( 5.30733718e-05,-5.63061254e-05)
( 5.16087627e-05,-5.47716640e-05)
( 5.00390696e-05,-5.31277180e-05)
( 4.83674424e-05,-5.13774536e-05)
( 4.65972330e-05,-4.95242452e-05)
( 4.47319883e-05,-4.75716687e-05)
( 4.27754432e-05,-4.55234951e-05)
( 4.07315128e-05,-4.33836823e-05)
( 3.86042849e-05,-4.11563681e-05)
( 3.63980116e-05,-3.88458620e-05)
( 3.41171006e-05,-3.64566364e-05)
( 3.17661066e-05,-3.39933185e-05)
( 2.93497220e-05,-3.14606811e-05)
( 2.68727676e-05,-2.88636329e-05)
( 2.43401829e-05,-2.62072098e-05)
( 2.17570162e-05,-2.34965641e-05)
( 1.91284146e-05,-2.07369553e-05)
( 1.64596135e-05,-1.79337395e-05)
( 1.37559265e-05,-1.50923590e-05)
( 1.10227343e-05,-1.22183317e-05)
( 8.26547459e-06,-9.31724045e-06)
( 5.48963074e-06,-6.39472222e-06)
( 2.70072110e-06,-3.45645694e-06)
(-9.57120538e-08,-5.08156582e-07)
(-2.89411345e-06, 2.44444599e-06)
(-5.68892589e-06, 5.39560817e-06)
(-8.47460129e-06, 8.33958885e-06)
(-1.12456116e-05, 1.12706595e-05)
(-1.39964599e-05, 1.41831156e-05)
(-1.67216911e-05, 1.70712872e-05)
(-1.94159027e-05, 1.99295507e-05)
(-2.20737556e-05, 2.27523393e-05)
(-2.46899848e-05, 2.55341539e-05)
(-2.72594091e-05, 2.82695743e-05)
(-2.97769422e-05, 3.09532689e-05)
(-3.22376019e-05, 3.35800063e-05)
(-3.46365204e-05, 3.61446643e-05)
(-3.69689536e-05, 3.86422408e-05)
(-3.92302906e-05, 4.10678633e-05)
(-4.14160623e-05, 4.34167981e-05)
(-4.35219507e-05, 4.56844603e-05)
(-4.55437969e-05, 4.78664221e-05)
(-4.74776095e-05, 4.99584217e-05)
(-4.93195719e-05, 5.19563720e-05)
(-5.10660503e-05, 5.38563681e-05)
(-5.27136003e-05, 5.56546954e-05)
(-5.42589738e-05, 5.73478365e-05)
(-5.56991251e-05, 5.89324786e-05)
(-5.70312168e-05, 6.04055197e-05)
(-5.82526253e-05, 6.17640748e-05)
(-5.93609459e-05, 6.30054818e-05)
(-6.03539970e-05, 6.41273064e-05)
(-6.12298248e-05, 6.51273474e-05)
(-6.19867064e-05, 6.60036406e-05)
(-6.26231533e-05, 6.67544633e-05)
(-6.31379143e-05, 6.73783372e-05)
(-6.35299776e-05, 6.78740317e-05)
(-6.37985724e-05, 6.82405664e-05)
(-6.39431707e-05, 6.84772129e-05)
(-6.39634878e-05, 6.85834967e-05)
(-6.38594828e-05, 6.85591979e-05)
(-6.36313586e-05, 6.84043519e-05)
(-6.32795609e-05, 6.81192495e-05)
(-6.28047779e-05, 6.77044363e-05)
(-6.22079378e-05, 6.71607117e-05)
(-6.14902077e-05, 6.64891278e-05)
(-6.06529905e-05, 6.56909871e-05)
(-5.96979222e-05, 6.47678401e-05)
(-5.86268687e-05, 6.37214828e-05)
(-5.74419216e-05, 6.25539527e-05)
(-5.61453942e-05, 6.12675253e-05)
(-5.47398165e-05, 5.98647097e-05)
(-5.32279305e-05, 5.83482438e-05)
(-5.16126844e-05, 5.67210889e-05)
(-4.98972268e-05, 5.49864245e-05)
(-4.80849001e-05, 5.31476414e-05)
(-4.61792341e-05, 5.12083359e-05)
(-4.41839390e-05, 4.91723023e-05)
(-4.21028978e-05, 4.70435261e-05)
(-3.99401586e-05, 4.48261756e-05)
(-3.76999266e-05, 4.25245946e-05)
(-3.53865561e-05, 4.01432933e-05)
(-3.30045412e-05, 3.76869401e-05)
(-3.05585074e-05, 3.51603519e-05)
(-2.80532025e-05, 3.25684852e-05)
(-2.54934869e-05, 2.99164264e-05)
(-2.28843243e-05, 2.72093816e-05)
(-2.02307721e-05, 2.44526667e-05)
(-1.75379709e-05, 2.16516969e-05)
(-1.48111348e-05, 1.88119760e-05)
(-1.20555415e-05, 1.59390859e-05)
(-9.27652106e-06, 1.30386755e-05)
(-6.47944644e-06, 1.01164494e-05)
(-3.66972238e-06, 7.17815703e-06)
(-8.52775093e-07, 4.22958133e-06)
( 1.96595839e-06, 1.27652715e-06)
( 4.78104077e-06,-1.67519004e-06)
( 7.58704510e-06,-4.61975560e-06)
( 1.03785653e-05,-7.55136724e-06)
( 1.31502268e-05,-1.04642465e-05)
( 1.58966967e-05,-1.33526499e-05)
( 1.86126944e-05,-1.62108809e-05)
( 2.12930016e-05,-1.90333005e-05)
( 2.39324728e-05,-2.18143388e-05)
( 2.65260446e-05,-2.45485061e-05)
( 2.90687461e-05,-2.72304034e-05)
( 3.15557082e-05,-2.98547338e-05)
( 3.39821732e-05,-3.24163123e-05)
( 3.63435035e-05,-3.49100766e-05)
( 3.86351913e-05,-3.73310973e-05)
( 4.08528665e-05,-3.96745872e-05)
( 4.29923056e-05,-4.19359114e-05)
( 4.50494396e-05,-4.41105964e-05)
( 4.70203618e-05,-4.61943390e-05)
( 4.89013355e-05,-4.81830151e-05)
( 5.06888009e-05,-5.00726879e-05)
( 5.23793819e-05,-5.18596159e-05)
( 5.39698927e-05,-5.35402601e-05)
( 5.54573439e-05,-5.51112920e-05)
( 5.68389479e-05,-5.65695995e-05)
( 5.81121246e-05,-5.79122935e-05)
( 5.92745059e-05,-5.91367141e-05)
( 6.03239404e-05,-6.02404358e-05)
( 6.12584973e-05,-6.12212722e-05)
( 6.20764702e-05,-6.20772812e-05)
( 6.27763803e-05,-6.28067684e-05)
( 6.33569787e-05,-6.34082910e-05)
( 6.38172494e-05,-6.38806607e-05)
( 6.41564105e-05,-6.42229463e-05)
( 6.43739161e-05,-6.44344759e-05)
( 6.44694569e-05,-6.45148381e-05)
( 6.44429608e-05,-6.44638833e-05)
( 6.42945927e-05,-6.42817239e-05)
( 6.40247547e-05,-6.39687346e-05)
( 6.36340842e-05,-6.35255517e-05)
( 6.31234537e-05,-6.29530720e-05)
( 6.24939678e-05,-6.22524510e-05)
( 6.17469620e-05,-6.14251014e-05)
( 6.08839992e-05,-6.04726898e-05)
( 5.99068671e-05,-5.93971338e-05)
( 5.88175744e-05,-5.82005987e-05)
( 5.76183466e-05,-5.68854927e-05)
( 5.63116221e-05,-5.54544628e-05)
( 5.49000467e-05,-5.39103897e-05)
( 5.33864689e-05,-5.22563816e-05)
( 5.17739342e-05,-5.04957691e-05)
( 5.00656787e-05,-4.86320979e-05)
( 4.82651234e-05,-4.66691221e-05)
( 4.63758666e-05,-4.46107972e-05)
( 4.44016778e-05,-4.24612720e-05)
( 4.23464894e-05,-4.02248802e-05)
( 4.02143897e-05,-3.79061326e-05)
( 3.80096143e-05,-3.55097075e-05)
( 3.57365384e-05,-3.30404418e-05)
( 3.33996676e-05,-3.05033215e-05)
( 3.10036295e-05,-2.79034714e-05)
( 2.85531644e-05,-2.52461454e-05)
( 2.60531163e-05,-2.25367160e-05)
( 2.35084232e-05,-1.97806633e-05)
( 2.09241073e-05,-1.69835644e-05)
( 1.83052655e-05,-1.41510823e-05)
( 1.56570594e-05,-1.12889544e-05)
( 1.29847048e-05,-8.40298108e-06)
( 1.02934620e-05,-5.49901442e-06)
( 7.58862514e-06,-2.58294611e-06)
( 4.87551202e-06, 3.39304145e-07)
( 2.15945369e-06, 3.26180051e-06)
(-5.54216081e-07, 6.17860292e-06)
(-3.26017115e-06, 9.08377903e-06)
(-5.95310349e-06, 1.19714161e-05)
(-8.62773356e-06, 1.48356328e-05)
(-1.12788207e-05, 1.76705914e-05)
(-1.39011732e-05, 2.04705088e-05)
(-1.64896588e-05, 2.32296691e-05)
(-1.90392145e-05, 2.59424344e-05)
(-2.15448566e-05, 2.86032564e-05)
(-2.40016904e-05, 3.12066879e-05)
(-2.64049200e-05, 3.37473933e-05)
(-2.87498574e-05, 3.62201599e-05)
(-3.10319319e-05, 3.86199081e-05)
(-3.32466992e-05, 4.09417017e-05)
(-3.53898499e-05, 4.31807584e-05)
(-3.74572181e-05, 4.53324587e-05)
(-3.94447896e-05, 4.73923562e-05)
(-4.13487099e-05, 4.93561860e-05)
(-4.31652916e-05, 5.12198735e-05)
(-4.48910216e-05, 5.29795430e-05)
(-4.65225686e-05, 5.46315254e-05)
(-4.80567890e-05, 5.61723659e-05)
(-4.94907335e-05, 5.75988306e-05)
(-5.08216527e-05, 5.89079139e-05)
(-5.20470030e-05, 6.00968440e-05)
(-5.31644511e-05, 6.11630890e-05)
(-5.41718789e-05, 6.21043620e-05)
(-5.50673878e-05, 6.29186262e-05)
(-5.58493024e-05, 6.36040984e-05)
(-5.65161735e-05, 6.41592536e-05)
(-5.70667819e-05, 6.45828277e-05)
(-5.75001398e-05, 6.48738202e-05)
(-5.78154935e-05, 6.50314967e-05)
(-5.80123247e-05, 6.50553903e-05)
(-5.80903517e-05, 6.49453028e-05)
(-5.80495296e-05, 6.47013051e-05)
(-5.78900512e-05, 6.43237375e-05)
(-5.76123458e-05, 6.38132087e-05)
(-5.72170790e-05, 6.31705956e-05)
(-5.67051513e-05, 6.23970405e-05)
(-5.60776962e-05, 6.14939501e-05)
(-5.53360784e-05, 6.04629921e-05)
(-5.44818905e-05, 5.93060924e-05)
(-5.35169504e-05, 5.80254310e-05)
(-5.24432978e-05, 5.66234381e-05)
(-5.12631898e-05, 5.51027893e-05)
(-4.99790967e-05, 5.34664003e-05)
(-4.85936972e-05, 5.17174211e-05)
(-4.71098729e-05, 4.98592301e-05)
(-4.55307029e-05, 4.78954269e-05)
(-4.38594574e-05, 4.58298259e-05)
(-4.20995915e-05, 4.36664483e-05)
(-4.02547382e-05, 4.14095143e-05)
(-3.83287012e-05, 3.90634346e-05)
(-3.63254475e-05, 3.66328019e-05)
(-3.42490992e-05, 3.41223817e-05)
(-3.21039259e-05, 3.15371026e-05)
(-2.98943353e-05, 2.88820470e-05)
(-2.76248654e-05, 2.61624405e-05)
(-2.53001747e-05, 2.33836419e-05)
(-2.29250332e-05, 2.05511324e-05)
(-2.05043130e-05, 1.76705047e-05)
(-1.80429783e-05, 1.47474516e-05)
(-1.55460757e-05, 1.17877553e-05)
(-1.30187238e-05, 8.79727538e-06)
(-1.04661034e-05, 5.78193718e-06)
(-7.89344640e-06, 2.74772024e-06)
(-5.30602617e-06,-2.99353819e-07)
(-2.70914629e-06,-3.35323319e-06)
(-1.08130134e-07,-6.40784798e-06)
( 2.49168983e-06,-9.45712226e-06)
( 5.08498284e-06,-1.24949862e-05)
( 7.66643055e-06,-1.55153882e-05)
( 1.02307378e-05,-1.85123068e-05)
( 1.27726431e-05,-2.14797629e-05)
( 1.52869297e-05,-2.44118314e-05)
( 1.77684358e-05,-2.73026531e-05)
( 2.02120648e-05,-3.01464467e-05)
( 2.26127962e-05,-3.29375196e-05)
( 2.49656954e-05,-3.56702800e-05)
( 2.72659236e-05,-3.83392475e-05)
( 2.95087481e-05,-4.09390642e-05)
( 3.16895514e-05,-4.34645052e-05)
( 3.38038409e-05,-4.59104895e-05)
( 3.58472580e-05,-4.82720895e-05)
( 3.78155867e-05,-5.05445408e-05)
( 3.97047629e-05,-5.27232524e-05)
( 4.15108819e-05,-5.48038150e-05)
( 4.32302068e-05,-5.67820101e-05)
( 4.48591763e-05,-5.86538184e-05)
( 4.63944115e-05,-6.04154278e-05)
( 4.78327234e-05,-6.20632408e-05)
( 4.91711188e-05,-6.35938818e-05)
( 5.04068073e-05,-6.50042037e-05)
( 5.15372063e-05,-6.62912942e-05)
( 5.25599467e-05,-6.74524814e-05)
( 5.34728777e-05,-6.84853395e-05)
( 5.42740715e-05,-6.93876930e-05)
( 5.49618268e-05,-7.01576216e-05)
( 5.55346730e-05,-7.07934636e-05)
( 5.59913726e-05,-7.12938193e-05)
( 5.63309247e-05,-7.16575538e-05)
( 5.65525661e-05,-7.18837992e-05)
( 5.66557739e-05,-7.19719564e-05)
( 5.66402659e-05,-7.19216961e-05)
( 5.65060018e-05,-7.17329595e-05)
( 5.62531834e-05,-7.14059586e-05)
( 5.58822537e-05,-7.09411756e-05)
( 5.53938968e-05,-7.03393618e-05)
( 5.47890362e-05,-6.96015365e-05)
( 5.40688332e-05,-6.87289847e-05)
( 5.32346845e-05,-6.77232546e-05)
( 5.22882196e-05,-6.65861546e-05)
( 5.12312975e-05,-6.53197499e-05)
( 5.00660028e-05,-6.39263579e-05)
( 4.87946422e-05,-6.24085444e-05)
( 4.74197389e-05,-6.07691179e-05)
( 4.59440285e-05,-5.90111244e-05)
( 4.43704529e-05,-5.71378416e-05)
( 4.27021548e-05,-5.51527718e-05)
( 4.09424708e-05,-5.30596359e-05)
( 3.90949253e-05,-5.08623655e-05)
( 3.71632233e-05,-4.85650954e-05)
( 3.51512423e-05,-4.61721557e-05)
( 3.30630253e-05,-4.36880628e-05)
( 3.09027722e-05,-4.11175112e-05)
( 2.86748312e-05,-3.84653640e-05)
( 2.63836902e-05,-3.57366435e-05)
( 2.40339679e-05,-3.29365213e-05)
( 2.16304039e-05,-3.00703085e-05)
( 1.91778496e-05,-2.71434450e-05)
( 1.66812582e-05,-2.41614891e-05)
( 1.41456745e-05,-2.11301068e-05)
( 1.15762248e-05,-1.80550607e-05)
( 8.97810676e-06,-1.49421987e-05)
( 6.35657829e-06,-1.17974428e-05)
( 3.71694737e-06,-8.62677760e-06)
( 1.06456107e-06,-5.43623874e-06)
(-1.59520526e-06,-2.23190109e-06)
(-4.25695891e-06, 9.80132866e-07)
(-6.91530072e-06, 4.19374489e-06)
(-9.56483607e-06, 7.40281276e-06)
(-1.22001858e-05, 1.06012221e-05)
(-1.48159971e-05, 1.37828783e-05)
(-1.74069544e-05, 1.69417179e-05)
(-1.99677902e-05, 2.00717206e-05)
(-2.24932957e-05, 2.31669208e-05)
(-2.49783310e-05, 2.62214189e-05)
(-2.74178363e-05, 2.92293928e-05)
(-2.98068415e-05, 3.21851089e-05)
(-3.21404763e-05, 3.50829331e-05)
(-3.44139803e-05, 3.79173420e-05)
(-3.66227127e-05, 4.06829328e-05)
(-3.87621613e-05, 4.33744341e-05)
(-4.08279516e-05, 4.59867159e-05)
(-4.28158563e-05, 4.85147992e-05)
(-4.47218030e-05, 5.09538657e-05)
(-4.65418828e-05, 5.32992668e-05)
(-4.82723582e-05, 5.55465327e-05)
(-4.99096704e-05, 5.76913805e-05)
(-5.14504468e-05, 5.97297229e-05)
(-5.28915072e-05, 6.16576753e-05)
(-5.42298708e-05, 6.34715636e-05)
(-5.54627616e-05, 6.51679311e-05)
(-5.65876143e-05, 6.67435447e-05)
(-5.76020793e-05, 6.81954014e-05)
(-5.85040274e-05, 6.95207340e-05)
(-5.92915538e-05, 7.07170157e-05)
(-5.99629821e-05, 7.17819656e-05)
(-6.05168675e-05, 7.27135522e-05)
(-6.09519997e-05, 7.35099980e-05)
(-6.12674051e-05, 7.41697822e-05)
(-6.14623486e-05, 7.46916436e-05)
(-6.15363352e-05, 7.50745833e-05)
(-6.14891107e-05, 7.53178658e-05)
(-6.13206623e-05, 7.54210213e-05)
(-6.10312183e-05, 7.53838454e-05)
(-6.06212474e-05, 7.52064004e-05)
(-6.00914582e-05, 7.48890144e-05)
(-5.94427969e-05, 7.44322809e-05)
(-5.86764460e-05, 7.38370576e-05)
(-5.77938212e-05, 7.31044646e-05)
(-5.67965689e-05, 7.22358822e-05)
(-5.56865624e-05, 7.12329484e-05)
(-5.44658983e-05, 7.00975553e-05)
(-5.31368920e-05, 6.88318458e-05)
(-5.17020731e-05, 6.74382096e-05)
(-5.01641800e-05, 6.59192779e-05)
(-4.85261546e-05, 6.42779192e-05)
(-4.67911361e-05, 6.25172333e-05)
(-4.49624545e-05, 6.06405454e-05)
(-4.30436243e-05, 5.86514001e-05)
(-4.10383368e-05, 5.65535540e-05)
(-3.89504530e-05, 5.43509691e-05)
(-3.67839960e-05, 5.20478052e-05)
(-3.45431424e-05, 4.96484117e-05)
(-3.22322141e-05, 4.71573193e-05)
(-2.98556700e-05, 4.45792320e-05)
(-2.74180964e-05, 4.19190174e-05)
(-2.49241985e-05, 3.91816978e-05)
(-2.23787904e-05, 3.63724409e-05)
(-1.97867861e-05, 3.34965495e-05)
(-1.71531894e-05, 3.05594520e-05)
(-1.44830837e-05, 2.75666917e-05)
(-1.17816225e-05, 2.45239163e-05)
(-9.05401902e-06, 2.14368676e-05)
(-6.30553556e-06, 1.83113703e-05)
(-3.54147352e-06, 1.51533209e-05)
(-7.67162799e-07, 1.19686769e-05)
( 2.01204864e-06, 8.76344530e-06)
( 4.79080526e-06, 5.54367124e-06)
( 7.56375446e-06, 2.31542658e-06)
( 1.03255570e-05,-9.15201509e-07)
( 1.30708973e-05,-4.14212215e-06)
( 1.57944942e-05,-7.35925220e-06)
( 1.84911105e-05,-1.05605278e-05)
( 2.11555638e-05,-1.37399159e-05)
( 2.37827363e-05,-1.68914255e-05)
( 2.63675842e-05,-2.00091191e-05)
( 2.89051483e-05,-2.30871239e-05)
( 3.13905627e-05,-2.61196432e-05)
( 3.38190646e-05,-2.91009666e-05)
( 3.61860032e-05,-3.20254819e-05)
( 3.84868485e-05,-3.48876847e-05)
( 4.07172003e-05,-3.76821895e-05)
( 4.28727959e-05,-4.04037397e-05)
( 4.49495187e-05,-4.30472175e-05)
( 4.69434056e-05,-4.56076536e-05)
( 4.88506548e-05,-4.80802370e-05)
( 5.06676323e-05,-5.04603237e-05)
( 5.23908793e-05,-5.27434455e-05)
( 5.40171182e-05,-5.49253191e-05)
( 5.55432588e-05,-5.70018535e-05)
( 5.69664040e-05,-5.89691584e-05)
( 5.82838549e-05,-6.08235513e-05)
( 5.94931159e-05,-6.25615647e-05)
( 6.05918989e-05,-6.41799525e-05)
( 6.15781278e-05,-6.56756967e-05)
( 6.24499417e-05,-6.70460127e-05)
( 6.32056984e-05,-6.82883548e-05)
( 6.38439774e-05,-6.94004214e-05)
( 6.43635816e-05,-7.03801590e-05)
( 6.47635400e-05,-7.12257666e-05)
( 6.50431088e-05,-7.19356990e-05)
( 6.52017726e-05,-7.25086699e-05)
( 6.52392449e-05,-7.29436543e-05)
( 6.51554685e-05,-7.32398908e-05)
( 6.49506152e-05,-7.33968832e-05)
( 6.46250849e-05,-7.34144010e-05)
( 6.41795048e-05,-7.32924808e-05)
( 6.36147279e-05,-7.30314255e-05)
( 6.29318307e-05,-7.26318047e-05)
( 6.21321112e-05,-7.20944528e-05)
( 6.12170858e-05,-7.14204683e-05)
( 6.01884864e-05,-7.06112117e-05)
( 5.90482566e-05,-6.96683024e-05)
( 5.77985479e-05,-6.85936167e-05)
( 5.64417152e-05,-6.73892836e-05)
( 5.49803122e-05,-6.60576811e-05)
( 5.34170861e-05,-6.46014318e-05)
( 5.17549725e-05,-6.30233981e-05)
( 4.99970894e-05,-6.13266765e-05)
( 4.81467311e-05,-5.95145924e-05)
